step,threshold,score,prediction,true_label,frozen
235000,0.067496,0.000805,0,0,0
235100,0.063291,0.000805,0,0,0
235200,0.067496,0.000816,0,0,0
235300,0.067496,0.000805,0,0,0
235400,0.067496,0.000805,0,0,0
235500,0.067496,0.000805,0,0,0
235600,0.067496,0.000873,0,0,0
235700,0.067496,0.000846,0,0,0
235800,0.067496,0.000915,0,0,0
235900,0.067496,0.000976,0,0,0
236000,0.067496,0.000805,0,0,0
236100,0.067496,0.000805,0,0,0
236200,0.067496,0.000785,0,0,0
236300,0.067496,0.000805,0,0,0
236400,0.067496,0.000821,0,0,0
236500,0.067496,0.000792,0,0,0
236600,0.067496,0.000805,0,0,0
236700,0.067496,0.001937,0,0,0
236800,0.067496,0.000805,0,0,0
236900,0.054674,0.000796,0,0,0
237000,0.054674,0.001011,0,0,0
237100,0.050901,0.007747,0,0,0
237200,0.052562,0.002223,0,0,0
237300,0.052562,0.000805,0,0,0
237400,0.052562,0.000794,0,0,0
237500,0.052562,0.000805,0,0,0
237600,0.052562,0.000805,0,0,0
237700,0.052562,0.000805,0,0,0
237800,0.042494,0.000794,0,0,0
237900,0.029026,0.000794,0,0,0
238000,0.028922,0.000794,0,0,0
238100,0.016511,0.000805,0,0,0
238200,0.023691,0.002397,0,0,0
238300,0.023691,0.001377,0,0,0
238400,0.017505,0.000805,0,0,0
238500,0.01651,0.001723,0,0,0
238600,0.01651,0.000805,0,0,0
238700,0.014354,0.000805,0,0,0
238800,0.014354,0.000794,0,0,0
238900,0.01193,0.000785,0,0,0
239000,0.010823,0.004286,0,0,0
239100,0.010823,0.000797,0,0,0
239200,0.009282,0.003305,0,0,0
239300,0.008582,0.000915,0,0,0
239400,0.008582,0.001094,0,0,0
239500,0.00926,0.000805,0,0,0
239600,0.00926,0.002186,0,0,0
239700,0.009256,0.00081,0,0,0
239800,0.009971,0.00088,0,0,0
239900,0.009982,0.000787,0,0,0
240000,0.009982,0.000794,0,0,0
240100,0.009662,0.002652,0,0,0
240200,0.009662,0.001241,0,0,0
240300,0.009662,0.000813,0,0,0
240400,0.009981,0.000805,0,0,0
240500,0.008622,0.001125,0,0,0
240600,0.008584,0.000794,0,0,0
240700,0.00771,0.001434,0,0,0
240800,0.008581,0.001092,0,0,0
240900,0.009968,0.000865,0,0,0
241000,0.010243,0.000794,0,0,0
241100,0.009979,0.000794,0,0,0
241200,0.010313,0.000805,0,0,0
241300,0.010764,0.001323,0,0,0
241400,0.010392,0.002273,0,0,0
241500,0.010392,0.000805,0,0,0
241600,0.010392,0.000832,0,0,0
241700,0.010392,0.000805,0,0,0
241800,0.010987,0.000805,0,0,0
241900,0.011108,0.000994,0,0,0
242000,0.011127,0.000805,0,0,0
242100,0.010987,0.000805,0,0,0
242200,0.010392,0.000805,0,0,0
242300,0.010764,0.00365,0,0,0
242400,0.010764,0.000896,0,0,0
242500,0.010987,0.000805,0,0,0
242600,0.011483,0.000787,0,0,0
242700,0.01165,0.001661,0,0,0
242800,0.012868,0.00081,0,0,0
242900,0.012869,0.001346,0,0,0
243000,0.012869,0.000805,0,0,0
243100,0.014354,0.000814,0,0,0
243200,0.013258,0.000896,0,0,0
243300,0.014146,0.000847,0,0,0
243400,0.014354,0.000805,0,0,0
243500,0.014359,0.003791,0,0,0
243600,0.014359,0.052562,1,0,0
243700,0.014988,0.000805,0,0,0
243800,0.015382,0.013878,0,0,0
243900,0.016498,0.005129,0,0,0
244000,0.039192,0.004924,0,0,0
244100,0.048686,0.000794,0,0,0
244200,0.05701,0.005142,0,0,0
244300,0.136596,0.001988,0,0,0
244400,0.157638,0.193184,1,0,1
244500,0.157638,0.193184,1,0,1
244600,0.157638,0.208792,1,0,1
244700,0.157638,0.006225,0,0,1
244800,0.157638,0.000805,0,0,1
244900,0.157638,0.000805,0,0,1
245000,0.157638,0.000805,0,0,1
245100,0.157638,0.00105,0,0,1
245200,0.157638,0.000787,0,0,1
245300,0.157638,0.001022,0,0,1
245400,0.157638,0.000896,0,0,1
245500,0.157638,0.000946,0,0,1
245600,0.157638,0.004471,0,0,1
245700,0.157638,0.004471,0,0,1
245800,0.157638,0.039366,0,0,1
245900,0.157638,0.004471,0,0,1
246000,0.157638,0.005281,0,0,1
246100,0.157638,0.000805,0,0,1
246200,0.157638,0.000805,0,0,1
246300,0.157638,0.000831,0,0,1
246400,0.157638,0.000786,0,0,1
246500,0.157638,0.000792,0,0,1
246600,0.157638,0.00079,0,0,1
246700,0.157638,0.000941,0,0,1
246800,0.157638,0.000805,0,0,1
246900,0.157638,0.000805,0,0,1
247000,0.157638,0.000805,0,0,1
247100,0.157638,0.000889,0,0,1
247200,0.157638,0.006442,0,0,1
247300,0.157638,0.000915,0,0,1
247400,0.157638,0.000805,0,0,1
247500,0.157638,0.005702,0,0,1
247600,0.157638,0.000805,0,0,1
247700,0.157638,0.000889,0,0,1
247800,0.157638,0.001041,0,0,1
247900,0.157638,0.000932,0,0,1
248000,0.157638,0.000796,0,0,1
248100,0.157638,0.000896,0,0,1
248200,0.157638,0.001434,0,0,1
248300,0.157638,0.001826,0,0,1
248400,0.157638,0.000785,0,0,1
248500,0.157638,0.000894,0,0,1
248600,0.157638,0.000805,0,0,1
248700,0.157638,0.000896,0,0,1
248800,0.157638,0.000821,0,0,1
248900,0.157638,0.000915,0,0,1
249000,0.157638,0.00081,0,0,1
249100,0.157638,0.000787,0,0,1
249200,0.157638,0.000816,0,0,1
249300,0.157638,0.000898,0,0,1
249400,0.204698,0.000912,0,0,0
249500,0.204698,0.000805,0,0,0
249600,0.204698,0.000959,0,0,0
249700,0.199113,0.001891,0,0,0
249800,0.193184,0.000953,0,0,0
249900,0.193184,0.000877,0,0,0
250000,0.193184,0.000792,0,0,0
250100,0.193184,0.001676,0,0,0
250200,0.193184,0.000797,0,0,0
250300,0.193184,0.000808,0,0,0
250400,0.193184,0.000805,0,0,0
250500,0.193184,0.000812,0,0,0
250600,0.193184,0.000805,0,0,0
250700,0.193184,0.000805,0,0,0
250800,0.193184,0.001135,0,0,0
250900,0.193184,0.000805,0,0,0
251000,0.106817,0.000805,0,0,0
251100,0.10604,0.000805,0,0,0
251200,0.050884,0.001329,0,0,0
251300,0.0341,0.003196,0,0,0
251400,0.025449,0.000805,0,0,0
251500,0.028922,0.000847,0,0,0
251600,0.028922,0.000805,0,0,0
251700,0.028922,0.000805,0,0,0
251800,0.028922,0.000805,0,0,0
251900,0.028922,0.000805,0,0,0
252000,0.025983,0.014354,0,0,0
252100,0.025454,0.000805,0,0,0
252200,0.02672,0.000925,0,0,0
252300,0.031259,0.011208,0,0,0
252400,0.037404,0.000805,0,0,0
252500,0.026018,0.000805,0,0,0
252600,0.026006,0.00079,0,0,0
252700,0.026006,0.000877,0,0,0
252800,0.025449,0.000805,0,0,0
252900,0.023283,0.000996,0,0,0
253000,0.023272,0.729774,1,0,0
253100,0.023671,0.000805,0,0,0
253200,0.023795,0.001641,0,0,0
253300,0.024283,0.003763,0,0,0
253400,0.024283,0.000816,0,0,0
253500,0.025449,0.000805,0,0,0
253600,0.025493,0.001241,0,0,0
253700,0.025507,0.003196,0,0,0
253800,0.025507,0.000812,0,0,0
253900,0.025449,0.000805,0,0,0
254000,0.025449,0.001029,0,0,0
254100,0.025449,0.001305,0,0,0
254200,0.025449,0.002076,0,0,0
254300,0.024295,0.001154,0,0,0
254400,0.024294,0.000788,0,0,0
254500,0.024294,0.000889,0,0,0
254600,0.024294,0.000805,0,0,0
254700,0.024294,0.000805,0,0,0
254800,0.024294,0.004785,0,0,0
254900,0.025402,0.004785,0,0,0
255000,0.025449,0.000797,0,0,0
255100,0.024286,0.000805,0,0,0
255200,0.023795,0.000797,0,0,0
255300,0.023795,0.000796,0,0,0
255400,0.023282,0.000793,0,0,0
255500,0.023282,0.000816,0,0,0
255600,0.023278,0.000805,0,0,0
255700,0.023278,0.000794,0,0,0
255800,0.023282,0.000805,0,0,0
255900,0.023672,0.000805,0,0,0
256000,0.023282,0.000794,0,0,0
256100,0.023278,0.000818,0,0,0
256200,0.023278,0.000786,0,0,0
256300,0.023278,0.000821,0,0,0
256400,0.023278,0.003947,0,0,0
256500,0.021609,0.000805,0,0,0
256600,0.021609,0.000906,0,0,0
256700,0.021609,0.000785,0,0,0
256800,0.021599,0.000761,0,0,0
256900,0.021599,0.000792,0,0,0
257000,0.021599,0.000805,0,0,0
257100,0.021599,0.00153,0,0,0
257200,0.020694,0.000896,0,0,0
257300,0.016829,0.001996,0,0,0
257400,0.011968,0.000792,0,0,0
257500,0.011968,0.000814,0,0,0
257600,0.013416,0.000805,0,0,0
257700,0.013432,0.000866,0,0,0
257800,0.013432,0.001338,0,0,0
257900,0.013051,0.000805,0,0,0
258000,0.013685,0.000785,0,0,0
258100,0.013433,0.000805,0,0,0
258200,0.013051,0.000805,0,0,0
258300,0.013432,0.000813,0,0,0
258400,0.013662,0.000834,0,0,0
258500,0.01243,0.000925,0,0,0
258600,0.012177,0.000889,0,0,0
258700,0.011215,0.000794,0,0,0
258800,0.011172,0.000794,0,0,0
258900,0.011172,0.000818,0,0,0
259000,0.010654,0.000805,0,0,0
259100,0.010654,0.000805,0,0,0
259200,0.010914,0.000797,0,0,0
259300,0.010914,0.004425,0,0,0
259400,0.010391,0.00082,0,0,0
259500,0.010391,0.000805,0,0,0
259600,0.009695,0.000805,0,0,0
259700,0.009362,0.000896,0,0,0
259800,0.010047,0.000805,0,0,0
259900,0.009709,0.000805,0,0,0
260000,0.009369,0.000875,0,0,0
260100,0.009362,0.00153,0,0,0
260200,0.009362,0.000873,0,0,0
260300,0.009362,0.000792,0,0,0
260400,0.009362,0.000796,0,0,0
260500,0.009362,0.000794,0,0,0
260600,0.009279,0.001241,0,0,0
260700,0.009362,0.00081,0,0,0
260800,0.009362,0.000805,0,0,0
260900,0.012311,0.000805,0,0,0
261000,0.013,0.002963,0,0,0
261100,0.013662,0.000805,0,0,0
261200,0.013662,0.000805,0,0,0
261300,0.01435,0.000815,0,0,0
261400,0.013662,0.001802,0,0,0
261500,0.013663,0.039295,1,0,0
261600,0.015104,0.000874,0,0,0
261700,0.01651,0.000792,0,0,0
261800,0.036152,0.000932,0,0,0
261900,0.052562,0.022943,0,0,0
262000,0.069015,0.000805,0,0,0
262100,0.078744,0.198455,1,1,0
262200,0.081544,0.044811,0,0,0
262300,0.081558,0.000834,0,0,0
262400,0.081558,0.000794,0,0,0
262500,0.081558,0.00105,0,0,0
262600,0.088373,0.000805,0,0,0
262700,0.093609,0.000805,0,0,0
262800,0.103303,0.000805,0,0,0
262900,0.15254,0.000892,0,0,0
263000,0.103303,0.000805,0,0,0
263100,0.103303,0.000982,0,0,0
263200,0.103303,0.000797,0,0,0
263300,0.103303,0.000863,0,0,0
263400,0.103303,0.000805,0,0,0
263500,0.103303,0.000788,0,0,0
263600,0.103303,0.000805,0,0,0
263700,0.103303,0.000805,0,0,0
263800,0.103303,0.000833,0,0,0
263900,0.181877,0.000809,0,0,0
264000,0.188418,0.000833,0,0,0
264100,0.188418,0.000805,0,0,0
264200,0.188467,0.000889,0,0,0
264300,0.188467,0.01242,0,0,0
264400,0.188467,0.754725,1,0,0
264500,0.193387,0.000805,0,0,0
264600,0.193387,0.000802,0,0,0
264700,0.193387,0.009256,0,0,0
264800,0.193387,0.000805,0,0,0
264900,0.193387,0.004064,0,0,0
265000,0.198454,0.006099,0,0,0
265100,0.203458,0.001228,0,1,0
265200,0.214865,0.00216,0,0,0
265300,0.413005,0.001436,0,0,0
265400,0.486024,0.000805,0,0,0
265500,0.5,0.000805,0,0,0
265600,0.5,0.000805,0,0,0
265700,0.5,0.000791,0,0,0
265800,0.5,0.001468,0,0,0
265900,0.5,0.000805,0,0,0
266000,0.5,0.000805,0,0,0
266100,0.5,0.000805,0,0,0
266200,0.5,0.000794,0,0,0
266300,0.5,0.000785,0,0,0
266400,0.5,0.000796,0,0,0
266500,0.5,0.003142,0,0,0
266600,0.5,0.000919,0,0,0
266700,0.5,0.000805,0,0,0
266800,0.5,0.000805,0,0,0
266900,0.5,0.00219,0,0,0
267000,0.5,0.002179,0,0,0
267100,0.5,0.001163,0,0,0
267200,0.5,0.000805,0,0,0
267300,0.5,0.000805,0,0,0
267400,0.5,0.000861,0,0,0
267500,0.5,0.000901,0,0,0
267600,0.5,0.000834,0,0,0
267700,0.5,0.000795,0,0,0
267800,0.5,0.000794,0,0,0
267900,0.5,0.000795,0,0,0
268000,0.5,0.000794,0,0,0
268100,0.5,0.000805,0,0,0
268200,0.5,0.000797,0,0,0
268300,0.5,0.000805,0,0,0
268400,0.5,0.0008,0,0,0
268500,0.5,0.000808,0,0,0
268600,0.5,0.00372,0,0,0
268700,0.5,0.000805,0,0,0
268800,0.5,0.000805,0,0,0
268900,0.486025,0.000805,0,0,0
269000,0.451872,0.000805,0,0,0
269100,0.451872,0.000805,0,0,0
269200,0.39673,0.012394,0,0,0
269300,0.39673,0.000805,0,0,0
269400,0.39673,0.000805,0,0,0
269500,0.390863,0.000805,0,0,0
269600,0.390863,0.000805,0,0,0
269700,0.390863,0.003017,0,0,0
269800,0.390863,0.001105,0,0,0
269900,0.390863,0.003893,0,0,0
270000,0.139608,0.000805,0,0,0
270100,0.067496,0.520872,1,0,0
270200,0.067496,0.000805,0,0,0
270300,0.040049,0.000805,0,0,0
270400,0.021633,0.000805,0,0,0
270500,0.016866,0.000805,0,0,0
270600,0.01651,0.005832,0,0,0
270700,0.016334,0.000805,0,0,0
270800,0.014991,0.001036,0,0,0
270900,0.014991,0.000805,0,0,0
271000,0.014991,0.000889,0,0,0
271100,0.014991,0.000803,0,0,0
271200,0.014991,0.000805,0,0,0
271300,0.01651,0.000805,0,0,0
271400,0.01651,0.000901,0,0,0
271500,0.01651,0.000805,0,0,0
271600,0.014354,0.004433,0,0,0
271700,0.014988,0.000805,0,0,0
271800,0.014369,0.000805,0,0,0
271900,0.014359,0.014354,0,0,0
272000,0.014354,0.000805,0,0,0
272100,0.014354,0.000805,0,0,0
272200,0.014354,0.000915,0,0,0
272300,0.014354,0.000805,0,0,0
272400,0.014354,0.000805,0,0,0
272500,0.014354,0.000797,0,0,0
272600,0.014356,0.001009,0,0,0
272700,0.014354,0.000805,0,0,0
272800,0.014354,0.000995,0,0,0
272900,0.014354,0.000811,0,0,0
273000,0.014354,0.000805,0,0,0
273100,0.014988,0.009125,0,0,0
273200,0.014988,0.000805,0,0,0
273300,0.017505,0.006029,0,0,0
273400,0.017496,0.000805,0,0,0
273500,0.019316,0.000795,0,0,0
273600,0.027916,0.002101,0,0,0
273700,0.028003,0.00439,0,0,0
273800,0.039301,0.000805,0,0,0
273900,0.047955,0.004732,0,0,0
274000,0.050898,0.000889,0,0,0
274100,0.052263,0.000805,0,0,0
274200,0.052573,0.000805,0,0,0
274300,0.053666,0.000805,0,0,0
274400,0.053666,0.001219,0,0,0
274500,0.054674,0.000805,0,0,0
274600,0.054674,0.000805,0,0,0
274700,0.054674,0.000794,0,0,0
274800,0.054696,0.000947,0,0,0
274900,0.054696,0.001494,0,0,0
275000,0.056505,0.00085,0,0,0
275100,0.056871,0.000803,0,0,0
275200,0.052562,0.000805,0,0,0
275300,0.052562,0.001342,0,0,0
275400,0.052562,0.000805,0,0,0
275500,0.052562,0.000805,0,0,0
275600,0.052263,0.000805,0,0,0
275700,0.052263,0.000785,0,0,0
275800,0.052263,0.000805,0,0,0
275900,0.052263,0.001621,0,0,0
276000,0.052263,0.000794,0,0,0
276100,0.050898,0.000805,0,0,0
276200,0.050898,0.000805,0,0,0
276300,0.047955,0.000805,0,0,0
276400,0.047955,0.000805,0,0,0
276500,0.047957,0.000805,0,0,0
276600,0.047955,0.000878,0,0,0
276700,0.047955,0.0015,0,0,0
276800,0.047955,0.002654,0,0,0
276900,0.050884,0.000805,0,0,0
277000,0.050884,0.000901,0,0,0
277100,0.053481,0.000805,0,0,0
277200,0.077656,0.001121,0,0,0
277300,0.181885,0.00079,0,0,0
277400,0.181885,0.002777,0,0,0
277500,0.193184,0.000792,0,0,0
277600,0.193184,0.000805,0,0,0
277700,0.193184,0.000805,0,0,0
277800,0.193184,0.000792,0,0,0
277900,0.193185,0.018139,0,0,0
278000,0.198257,0.000805,0,0,0
278100,0.199476,0.000805,0,0,0
278200,0.20826,0.181819,0,1,0
278300,0.214797,0.000805,0,0,0
278400,0.223235,0.000805,0,0,0
278500,0.223235,0.000805,0,0,0
278600,0.223235,0.000805,0,0,0
278700,0.223235,0.000805,0,0,0
278800,0.223235,0.000805,0,0,0
278900,0.223235,0.001766,0,0,0
279000,0.223235,0.001121,0,0,0
279100,0.223235,0.000805,0,0,0
279200,0.223235,0.000835,0,0,0
279300,0.223235,0.000805,0,0,0
279400,0.223235,0.003702,0,0,0
279500,0.223235,0.000805,0,0,0
279600,0.223235,0.000805,0,0,0
279700,0.223235,0.000896,0,0,0
279800,0.223235,0.000898,0,0,0
279900,0.223235,0.000792,0,0,0
280000,0.223235,0.000805,0,0,0
280100,0.223235,0.001495,0,0,0
280200,0.223235,0.001039,0,0,0
280300,0.223235,0.000816,0,0,0
280400,0.223235,0.000805,0,0,0
280500,0.223235,0.005135,0,0,0
280600,0.223235,0.000805,0,0,0
280700,0.223235,0.000805,0,0,0
280800,0.223235,0.002515,0,0,0
280900,0.223235,0.00115,0,0,0
281000,0.223235,0.000805,0,0,0
281100,0.223235,0.00088,0,0,0
281200,0.223235,0.000801,0,0,0
281300,0.223235,0.000816,0,0,0
281400,0.223235,0.000924,0,0,0
281500,0.223235,0.000805,0,0,0
281600,0.223235,0.000805,0,0,0
281700,0.223235,0.000805,0,0,0
281800,0.223235,0.000805,0,0,0
281900,0.223235,0.000805,0,0,0
282000,0.223235,0.000805,0,0,0
282100,0.223235,0.000805,0,0,0
282200,0.223235,0.000805,0,0,0
282300,0.214852,0.000805,0,0,0
282400,0.214852,0.000786,0,0,0
282500,0.199476,0.001002,0,0,0
282600,0.199476,0.000805,0,0,0
282700,0.199476,0.000805,0,0,0
282800,0.199476,0.00081,0,0,0
282900,0.199476,0.004172,0,0,0
283000,0.195396,0.000805,0,0,0
283100,0.188717,0.002223,0,0,0
283200,0.086489,0.000805,0,0,0
283300,0.039375,0.001434,0,0,0
283400,0.015137,0.000805,0,0,0
283500,0.014353,0.000889,0,0,0
283600,0.014731,0.000805,0,0,0
283700,0.01364,0.000805,0,0,0
283800,0.011971,0.000805,0,0,0
283900,0.011915,0.00546,0,0,0
284000,0.012765,0.000805,0,0,0
284100,0.014067,0.001117,0,0,0
284200,0.014354,0.000805,0,0,0
284300,0.01472,0.000805,0,0,0
284400,0.014731,0.000892,0,0,0
284500,0.014732,0.000805,0,0,0
284600,0.014732,0.000805,0,0,0
284700,0.015424,0.048982,1,0,0
284800,0.017503,0.000805,0,0,0
284900,0.018306,0.000805,0,0,0
285000,0.018141,0.000805,0,0,0
285100,0.018141,0.000867,0,0,0
285200,0.018139,0.000816,0,0,0
285300,0.017503,0.000791,0,0,0
285400,0.017503,0.000805,0,0,0
285500,0.017299,0.000808,0,0,0
285600,0.0148,0.000805,0,0,0
285700,0.014357,0.002515,0,0,0
285800,0.013781,0.000805,0,0,0
285900,0.014354,0.000902,0,0,0
286000,0.013877,0.01156,0,0,0
286100,0.013781,0.001011,0,0,0
286200,0.013953,0.001742,0,0,0
286300,0.013782,0.000794,0,0,0
286400,0.013781,0.000786,0,0,0
286500,0.013781,0.000805,0,0,0
286600,0.013514,0.000972,0,0,0
286700,0.013623,0.000907,0,0,0
286800,0.013514,0.000805,0,0,0
286900,0.013514,0.00081,0,0,0
287000,0.013201,0.000805,0,0,0
287100,0.013201,0.000805,0,0,0
287200,0.012785,0.000805,0,0,0
287300,0.012693,0.00082,0,0,0
287400,0.012689,0.001434,0,0,0
287500,0.012693,0.000794,0,0,0
287600,0.012127,0.000893,0,0,0
287700,0.011931,0.000805,0,0,0
287800,0.011931,0.000805,0,0,0
287900,0.011931,0.00089,0,0,0
288000,0.012127,0.001875,0,0,0
288100,0.011912,0.000805,0,0,0
288200,0.011745,0.002773,0,0,0
288300,0.011745,0.000847,0,0,0
288400,0.011917,0.000883,0,0,0
288500,0.011745,0.000845,0,0,0
288600,0.01137,0.001387,0,0,0
288700,0.01135,0.000805,0,0,0
288800,0.01137,0.001763,0,0,0
288900,0.01106,0.000805,0,0,0
289000,0.010988,0.000805,0,0,0
289100,0.011004,0.000805,0,0,0
289200,0.010986,0.001011,0,0,0
289300,0.010985,0.001113,0,0,0
289400,0.010985,0.0008,0,0,0
289500,0.011758,0.000805,0,0,0
289600,0.014354,0.000805,0,0,0
289700,0.01499,0.047834,1,0,0
289800,0.01436,0.005726,0,0,0
289900,0.01436,0.001047,0,0,0
290000,0.014988,0.000805,0,0,0
290100,0.015093,0.000792,0,0,0
290200,0.01509,0.000794,0,0,0
290300,0.015091,0.001174,0,0,0
290400,0.015091,0.000805,0,0,0
290500,0.01509,0.000794,0,0,0
290600,0.01509,0.000794,0,0,0
290700,0.01509,0.000814,0,0,0
290800,0.01509,0.014354,0,0,0
290900,0.016247,0.000932,0,0,0
291000,0.019925,0.001215,0,0,0
291100,0.019957,0.0021,0,0,0
291200,0.019957,0.000892,0,0,0
291300,0.019957,0.000805,0,0,0
291400,0.019957,0.000794,0,0,0
291500,0.019957,0.000805,0,0,0
291600,0.0216,0.000805,0,0,0
291700,0.019957,0.000805,0,0,0
291800,0.019957,0.000785,0,0,0
291900,0.0216,0.000889,0,0,0
292000,0.021715,0.227146,1,0,0
292100,0.023712,0.000805,0,0,0
292200,0.024167,0.000805,0,0,0
292300,0.024167,0.000805,0,0,0
292400,0.023715,0.001323,0,0,0
292500,0.023712,0.001251,0,0,0
292600,0.023712,0.000807,0,0,0
292700,0.023712,0.000813,0,0,0
292800,0.023712,0.001114,0,0,0
292900,0.023712,0.000805,0,0,0
293000,0.023712,0.000805,0,0,0
293100,0.023712,0.000805,0,0,0
293200,0.028922,0.000812,0,0,0
293300,0.028922,0.000805,0,0,0
293400,0.022193,0.002642,0,0,0
293500,0.024167,0.00081,0,0,0
293600,0.030662,0.000812,0,0,0
293700,0.030767,0.000805,0,0,0
293800,0.032447,0.000813,0,0,0
293900,0.040957,0.000801,0,0,0
294000,0.040957,0.000805,0,0,0
294100,0.041505,0.000805,0,0,0
294200,0.045314,0.000805,0,0,0
294300,0.046043,0.000792,0,0,0
294400,0.045314,0.000805,0,0,0
294500,0.046685,0.001901,0,0,0
294600,0.045306,0.000919,0,0,0
294700,0.047834,0.00105,0,0,0
294800,0.047835,0.001324,0,0,0
294900,0.047835,0.000805,0,0,0
295000,0.047835,0.000805,0,0,0
295100,0.047835,0.000805,0,0,0
295200,0.047835,0.000805,0,0,0
295300,0.047835,0.001032,0,0,0
295400,0.048055,0.001751,0,0,0
295500,0.048055,0.000813,0,0,0
295600,0.048055,0.000803,0,0,0
295700,0.048056,0.000805,0,0,0
295800,0.050901,0.000805,0,0,0
295900,0.03252,0.000805,0,0,0
296000,0.028963,0.000805,0,0,0
296100,0.018247,0.000805,0,0,0
296200,0.018247,0.000792,0,0,0
296300,0.018247,0.00081,0,0,0
296400,0.02894,0.00079,0,0,0
296500,0.047448,0.000895,0,0,0
296600,0.041051,0.000802,0,0,0
296700,0.052562,0.00081,0,0,0
296800,0.052562,0.000805,0,0,0
296900,0.052562,0.000805,0,0,0
297000,0.054686,0.000915,0,0,0
297100,0.052562,0.001224,0,0,0
297200,0.052562,0.000805,0,0,0
297300,0.062192,0.000867,0,0,0
297400,0.063249,0.000794,0,0,0
297500,0.063249,0.001001,0,0,0
297600,0.063291,0.000889,0,0,0
297700,0.067496,0.004885,0,0,0
297800,0.067496,0.00081,0,0,0
297900,0.067496,0.000798,0,0,0
298000,0.067496,0.000812,0,0,0
298100,0.067496,0.001219,0,0,0
298200,0.067496,0.000805,0,0,0
298300,0.067496,0.004216,0,0,0
298400,0.067496,0.000805,0,0,0
298500,0.067496,0.000805,0,0,0
298600,0.067496,0.000805,0,0,0
298700,0.067496,0.000796,0,0,0
298800,0.063291,0.000805,0,0,0
298900,0.057169,0.000805,0,0,0
299000,0.057169,0.000794,0,0,0
299100,0.054674,0.000814,0,0,0
299200,0.054674,0.00145,0,0,0
299300,0.054674,0.000805,0,0,0
299400,0.054674,0.000805,0,0,0
299500,0.052562,0.000805,0,0,0
299600,0.052562,0.000805,0,0,0
299700,0.039406,0.001434,0,0,0
299800,0.029026,0.000805,0,0,0
299900,0.029026,0.000805,0,0,0
300000,0.029026,0.000805,0,0,0
300100,0.038987,0.000805,0,0,0
300200,0.039406,0.000805,0,0,0
300300,0.053096,0.000805,0,0,0
300400,0.053096,0.000805,0,0,0
300500,0.053096,0.000786,0,0,0
300600,0.053096,0.000805,0,0,0
300700,0.052567,0.000805,0,0,0
300800,0.052562,0.000805,0,0,0
300900,0.053096,0.000805,0,0,0
301000,0.053096,0.000805,0,0,0
301100,0.053096,0.000805,0,0,0
301200,0.053096,0.005848,0,0,0
301300,0.054674,0.000805,0,0,0
301400,0.054674,0.00201,0,0,0
301500,0.054674,0.001016,0,0,0
301600,0.054674,0.00082,0,0,0
301700,0.054674,0.000791,0,0,0
301800,0.054686,0.000834,0,0,0
301900,0.054687,0.002792,0,0,0
302000,0.054674,0.001588,0,0,0
302100,0.054687,0.000898,0,0,0
302200,0.054687,0.000805,0,0,0
302300,0.054675,0.000879,0,0,0
302400,0.054674,0.002325,0,0,0
302500,0.054674,0.000978,0,0,0
302600,0.054674,0.000805,0,0,0
302700,0.054674,0.000805,0,0,0
302800,0.054674,0.000805,0,0,0
302900,0.054674,0.002174,0,0,0
303000,0.052842,0.000805,0,0,0
303100,0.052567,0.000805,0,0,0
303200,0.052562,0.000805,0,0,0
303300,0.052562,0.001301,0,0,0
303400,0.052562,0.000805,0,0,0
303500,0.038228,0.001118,0,0,0
303600,0.037707,0.00081,0,0,0
303700,0.022269,0.000805,0,0,0
303800,0.022269,0.001443,0,0,0
303900,0.022269,0.000836,0,0,0
304000,0.022269,0.000805,0,0,0
304100,0.022269,0.000786,0,0,0
304200,0.022269,0.001305,0,0,0
304300,0.0176,0.002487,0,0,0
304400,0.017592,0.000805,0,0,0
304500,0.017592,0.000982,0,0,0
304600,0.01849,0.000789,0,0,0
304700,0.01849,0.000805,0,0,0
304800,0.01849,0.000805,0,0,0
304900,0.028922,0.000805,0,0,0
305000,0.029005,0.000805,0,0,0
305100,0.02936,0.000805,0,0,0
305200,0.037707,0.001224,0,0,0
305300,0.018491,0.002069,0,0,0
305400,0.01849,0.000805,0,0,0
305500,0.028922,0.000805,0,0,0
305600,0.028922,0.000883,0,0,0
305700,0.028922,0.000805,0,0,0
305800,0.028922,0.000805,0,0,0
305900,0.0176,0.000805,0,0,0
306000,0.022269,0.000805,0,0,0
306100,0.043219,0.000792,0,0,0
306200,0.043908,0.000805,0,0,0
306300,0.043885,0.003747,0,0,0
306400,0.043244,0.000805,0,0,0
306500,0.028922,0.002671,0,0,0
306600,0.028922,0.000783,0,0,0
306700,0.019224,0.000805,0,0,0
